quantity,unitMax,sendToAdministrator,price,totalPrice,date,optionUnit,unit,customer,unitIndividual,pricePerUnit,idProductList,productName,dateRegister
10,,True,1,18.0,2024-03-02,"['PAQUETE', 'CAJA']",0,,20,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-03-02 16:29:52.247000+00:00
6,,True,1,34.5,2024-01-06,"['UNIDAD', 'CAJA']",0,,12,5.75,AWlSWazgq449QNdvPAu0,VINO SUREÑO BORGOÑA,2024-01-06 17:54:21.483000+00:00
12,,True,0,19.0,2023-11-07,"['PAQUETE', 'CAJA']",0,,25,1.5833333333333333,HULTFbhd9K3VABldDJrP,VELA CHANCE ,2023-11-07 18:04:22.072000+00:00
6,,True,1,16.5,2024-10-28,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-10-28 17:46:18.296000+00:00
1,,True,1,2.5,2024-08-22,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-08-22 16:29:40.171000+00:00
12,,True,1,30.0,2024-04-20,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-04-20 16:59:28.989000+00:00
4,,True,1,19.2,2024-09-25,"['UNIDAD', 'PAQUETE']",0,,12,4.8,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-09-25 16:45:25.674000+00:00
3,200,True,36,5.4,2024-07-25,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-07-25 21:57:50.635000+00:00
1,,True,1,20.0,2024-05-28,"['CAJETILLA', 'PAQUETE', '']",1,,10,20,xPyBhYQfEmdXNoAfYZsA,CIGARROS GOLDEN (20 cigarros por cajetilla),2024-05-28 17:21:14.547000+00:00
4,,True,1,11.0,2024-03-16,"['UNIDAD', 'CAJA']",0,,48,2.75,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-03-16 17:50:00.129000+00:00
6,,True,1,24.0,2024-08-10,"['UNIDAD', 'CAJA']",0,,24,4,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-08-10 16:41:49.887000+00:00
3,,True,1,8.5,2024-04-04,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-04-04 16:15:21.843000+00:00
3,,True,1,14.5,2024-03-03,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-03-03 17:19:35.001000+00:00
3,,True,3,8.0,2024-03-24,"['UNIDAD', 'PAQUETE']",0,,12,2.6666666666666665,jjX0CNHxc5widmUZR59d,ACEITE PURA SELVA 1/2 LITRO,2024-03-24 15:05:27.347000+00:00
6,,True,8.8,44.0,2024-12-06,"['UNIDAD', 'CAJA', '']",0,,12,7.333333333333333,iJMOIAtEZbQEyzNtKkLz,MATA TODO  GALLITO SPRAY,2024-12-06 16:40:23.125000+00:00
6,,True,84,20.0,2024-09-08,"['UNIDAD', 'CAJA']",0,,24,3.3333333333333335,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-09-08 16:20:06.400000+00:00
12,,True,1,36.5,2024-08-21,"['UNIDAD', 'CAJA']",0,,48,3.0416666666666665,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-08-21 16:57:42.144000+00:00
6,,True,1,27.3,2024-10-10,"['UNIDAD', 'CAJA']",0,,48,4.55,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-10-10 16:43:30.319000+00:00
3,,True,1,7.5,2024-10-28,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-10-28 17:28:38.693000+00:00
3,,True,80,5.0,2024-03-20,"['UNIDAD', 'CAJA']",0,,48,1.6666666666666667,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-03-20 17:52:54.453000+00:00
2,,True,1,11.0,2023-12-09,"['UNIDAD', 'CAJA']",0,,12,5.5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2023-12-09 17:27:42.970000+00:00
3,,True,5,14.7,2024-08-20,"['UNIDAD', 'CAJA']",0,,12,4.8999999999999995,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-08-20 16:30:15.146000+00:00
1,,True,1,104.0,2023-12-11,"['UNIDAD', 'CAJA']",1,,48,104,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2023-12-11 18:07:43.053000+00:00
6,,True,1,28.5,2023-11-20,"['UNIDAD', 'CAJA']",0,,48,4.75,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2023-11-20 15:34:12.724000+00:00
1,,True,1,5.0,2024-04-25,"['UNIDAD', 'PAQUETE']",0,,12,5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-04-25 16:20:51.291000+00:00
1,,True,84,83.0,2024-06-12,"['UNIDAD', 'CAJA', '']",1,,48,83,3Y9kjSDVNHTf77GR2ZXe,TINAPON DELIMAR,2024-06-12 15:48:02.978000+00:00
1,,True,1,4.2,2024-07-18,"['UNIDAD', 'CAJA']",0,,6,4.2,Fm0iVc8XyaqHymVEiO3x,LAVAVAJILLA QMASTER 800 GR,2024-07-18 17:48:13.688000+00:00
12,,True,1,30.0,2024-01-10,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-01-10 17:31:00.058000+00:00
1,,True,1,3.5,2024-07-27,"['UNIDAD', 'CAJA']",0,,48,3.5,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-07-27 17:08:08.388000+00:00
1,,True,1,88.0,2024-09-27,"['UNIDAD', 'CAJA']",1,,24,88,LJ8XpkoXAtkWoy8Txtqy,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-09-27 15:46:25.521000+00:00
4,,True,1,10.0,2024-08-31,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-31 17:10:12.767000+00:00
5,200,True,1,14.3,2023-11-23,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.8600000000000003,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2023-11-23 17:16:10.557000+00:00
24,,True,1,68.0,2024-05-23,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,ag3s0xbfQDzxahjtJuWR,FILETE DE CABALLA P-RUVIAN MAR EN ACEITE VEGETAL,2024-05-23 17:18:11.778000+00:00
5,,True,1,10.0,2024-06-16,"['UNIDAD', 'CAJA']",0,,24,2,OMDMhnA2gvcZIfOyzkRx,CONSERVA DE POLLO EN AGUA Y SAL,2024-06-16 14:51:28.182000+00:00
5,,True,3.5,3.5,2024-07-22,"['UNIDAD', 'PAQUETE']",0,,5,0.7,A7fle8FBc2bI6tjwCKKh,AFEITADOR,2024-07-22 21:23:43.157000+00:00
4,,True,1,10.0,2024-06-12,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-06-12 21:36:45.054000+00:00
2,,True,1,5.0,2024-02-08,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-02-08 18:04:35.124000+00:00
2,,True,1,5.0,2024-03-17,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-03-17 17:08:00.478000+00:00
1,,True,1,5.0,2024-06-26,"['UNIDAD', 'PAQUETE']",0,,12,5,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-06-26 16:51:13.464000+00:00
2,,True,1,5.0,2024-08-05,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-05 16:50:28.576000+00:00
4,200,True,3,12.0,2024-07-28,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,sBKInCiAQ8bnoGISZSwj,FLAN DON LUCHO,2024-07-28 14:36:36.421000+00:00
1,,True,3.5,3.5,2024-03-29,"['UNIDAD', 'CAJITA', '']",1,,12,3.5,P3SN4neFYONnRpN4tmDC,LAPICERO VIC NEGRO,2024-03-29 16:53:20.174000+00:00
1,200,True,3,2.9,2024-09-30,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.9,sBKInCiAQ8bnoGISZSwj,FLAN DON LUCHO,2024-09-30 17:52:09.080000+00:00
1,,True,84,80.0,2024-11-04,"['UNIDAD', 'CAJA']",1,,24,80,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-11-04 17:13:45.844000+00:00
3,,True,1,14.5,2024-07-01,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-07-01 16:55:53.523000+00:00
3,,True,1,12.0,2024-04-12,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-04-12 17:26:02.269000+00:00
4,,True,1,10.0,2024-11-23,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-23 15:20:07.878000+00:00
12,100,True,2.9,6.0,2024-08-19,"['UNIDAD', 'SET', 'PLANCHA']",0,,5,0.5,gofqkzRsFOS2aaDTEIzD,ESPONJA LAVAPLATOS ( set de 5 unidades),2024-08-19 17:33:47.931000+00:00
2,,True,39,1.5,2024-08-14,"['UNIDAD', 'SACO', '']",0,,60,0.75,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-08-14 16:07:14.040000+00:00
1,,True,5,5.0,2024-10-28,"['UNIDAD', 'CAJA']",0,,12,5,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-10-28 16:57:45.887000+00:00
6,,True,1,30.5,2024-06-09,"['UNIDAD', 'CAJA']",0,,48,5.083333333333333,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-06-09 16:01:36.209000+00:00
6,,True,1,17.0,2024-01-21,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-01-21 17:35:08.560000+00:00
15,,True,1,10.0,2024-06-06,"['UNIDAD', 'SACO']",0,,60,0.6666666666666666,uYll7gXC8rys3g1UFKfn,DETERGENTE HUAYU,2024-06-06 16:04:27.328000+00:00
3,,True,1,26.3,2024-09-10,"['UNIDAD', 'CAJA']",0,,12,8.766666666666667,Jts2o9csC4DjdfM6GWxt,VINOS SALVATORE,2024-09-10 16:46:04.231000+00:00
6,,True,1,17.0,2024-05-07,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,ag3s0xbfQDzxahjtJuWR,FILETE DE CABALLA P-RUVIAN MAR EN ACEITE VEGETAL,2024-05-07 16:53:15.398000+00:00
1,,True,1,5.0,2024-05-14,"['UNIDAD', 'CAJA']",0,,12,5,0WYmSuNeiUOU1ibJjNnF,LAVAVAJILLA ÑAPANCHA 900 GR,2024-05-14 16:20:39.590000+00:00
12,,True,1,21.0,2024-01-20,"['UNIDAD', 'CAJA']",0,,50,1.75,HltRTZAhE0MUeJdafjMp,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-01-20 16:48:41.509000+00:00
1,,True,84,88.0,2024-07-10,"['UNIDAD', 'CAJA']",1,,24,88,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-07-10 15:31:44.714000+00:00
3,,True,1,14.3,2024-08-18,"['UNIDAD', 'CAJA']",0,,48,4.766666666666667,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-08-18 17:00:55.360000+00:00
3,,True,1,12.0,2024-09-02,"['UNIDAD', 'CAJA']",0,,24,4,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-09-02 16:34:57.345000+00:00
6,,True,1,16.5,2024-03-23,"['UNIDAD', 'CAJA']",0,,48,2.75,4zGqeP53JPVt0eR0cPsx,FILETE DE CABALLA ROSAIMAR EN ACEITE VEGETAL,2024-03-23 18:27:45.810000+00:00
4,,True,1,10.0,2024-06-16,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-06-16 14:18:14.123000+00:00
1,200,True,36,36.0,2024-11-04,"['UNIDAD', 'PAQUETE', 'CAJA']",2,,10,36,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-11-04 16:29:21.199000+00:00
4,,True,1,10.0,2024-09-08,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-09-08 15:58:12.194000+00:00
12,,True,1,30.0,2024-07-05,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-05 18:22:14.528000+00:00
3,,True,1,14.0,2024-03-17,"['UNIDAD', 'CAJA']",0,,48,4.666666666666667,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-03-17 17:09:50.250000+00:00
4,,True,1,10.0,2024-10-06,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-10-06 15:09:00.358000+00:00
6,,True,3.5,11.0,2024-11-28,"['UNIDAD', 'DOCENA', '']",0,,12,1.8333333333333333,MCbDgVZGEdb2F5QOvrK2,CINTA EMBALAJE,2024-11-28 16:57:30.047000+00:00
1,,True,1,28.0,2024-08-24,"['UNIDAD', 'CAJA']",1,,12,28,xtchd91ZC6foLvrlTKaX,PILLCO REY ,2024-08-24 18:15:44.103000+00:00
12,,True,1,34.0,2024-06-25,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-06-25 17:08:46.778000+00:00
6,,True,1,17.0,2024-10-13,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-10-13 16:32:41.903000+00:00
1,,True,112,2.0,2024-09-08,"['CAJITA', 'CAJON ( 60 cajitas)', '']",0,,60,2,YAyG585nLwF3Kpm6l9Zo,ESPIRAL GALLITO,2024-09-08 16:07:12.988000+00:00
6,,True,1,11.0,2024-03-17,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,RoDirWKFuXpfhSUdyHCR,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2024-03-17 16:31:39.440000+00:00
1,,True,37,14.0,2024-09-23,"['UNIDAD', 'CAJA', '']",1,,24,14,6PzxjO6sJIkq5OZXTDT3, ACEITE PALMEROLA SACHET 75 ML (CAJA),2024-09-23 17:28:05.837000+00:00
1,100,True,19,5.0,2024-10-28,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-10-28 17:35:29.543000+00:00
12,,True,6.5,6.9,2024-11-04,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,WA914WROSma8R0v4boBq,CEPILLO,2024-11-04 17:15:06.183000+00:00
6,,True,1,28.0,2024-06-06,"['UNIDAD', 'PAQUETE']",0,,12,4.666666666666667,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-06-06 15:10:31.925000+00:00
12,,True,1,54.0,2024-05-06,"['UNIDAD', 'CAJA']",0,,48,4.5,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-05-06 16:59:18.383000+00:00
6,,True,1,15.5,2024-10-11,"['UNIDAD', 'CAJA']",0,,48,2.5833333333333335,JHyqlFNPrlXoR2CzXWR4,FILETE DE CABALLA ROSAIMAR EN ACEITE VEGETAL,2024-10-11 16:51:14.862000+00:00
1,100,True,19,4.8,2024-11-12,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,4.8,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-11-12 16:39:01.047000+00:00
6,,True,1,13.0,2023-12-14,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2023-12-14 17:35:34.554000+00:00
3,,True,1,10.0,2024-09-12,"['UNIDAD', 'CAJA']",0,,48,3.3333333333333335,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-09-12 16:45:37.406000+00:00
4,,True,1,10.0,2024-06-02,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-06-02 15:03:53.828000+00:00
6,,True,1,15.0,2024-03-27,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-03-27 17:45:24.873000+00:00
6,,True,37,12.5,2024-10-22,"['UNIDAD', 'CAJA', '']",0,,24,2.0833333333333335,6PzxjO6sJIkq5OZXTDT3, ACEITE PALMEROLA SACHET 75 ML (CAJA),2024-10-22 16:38:22.403000+00:00
4,,True,1,10.0,2024-08-31,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-31 17:15:56.122000+00:00
2,,True,1,5.0,2024-10-12,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-10-12 17:02:21.200000+00:00
1,,True,1,3.0,2024-01-03,"['UNIDAD', 'CAJA']",0,,12,3,xSxibFSFYDncsWgTaBNi,LIMPIATODO SHIROI 900 GR,2024-01-03 15:46:44.654000+00:00
1,,True,1,5.0,2024-02-09,"['BOLSA', 'SACO']",0,,16,5,hTWa6q6lYYzX25Rg10lw,LEJIA SHIROI (4PAQUETES POR SACO)(1 PAQUETE TIENE 4 BOLSAS),2024-02-09 17:42:18.716000+00:00
12,,True,80,19.5,2024-06-03,"['UNIDAD', 'CAJA', '']",0,,48,1.625,JdnIcuqTaFB8UQBEB2Gx,GRATED DE SARDINA DELIMAR,2024-06-03 16:28:00.889000+00:00
3,,True,84,11.0,2024-03-16,"['UNIDAD', 'CAJA']",0,,24,3.6666666666666665,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-03-16 17:51:42.455000+00:00
3,,True,112,5.8,2024-04-11,"['UNIDAD', 'CAJA', '']",0,,60,1.9333333333333333,vJT7skiO8ptRMcz4J1Sm,ESPIRAL GALLITO,2024-04-11 17:49:35.036000+00:00
1,,True,1,4.2,2024-09-06,"['UNIDAD', 'CAJA']",0,,6,4.2,Fm0iVc8XyaqHymVEiO3x,LAVAVAJILLA QMASTER 800 GR,2024-09-06 16:54:51.166000+00:00
12,,True,39,7.5,2024-11-19,"['UNIDAD', 'SACO', '']",0,,60,0.625,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-11-19 16:47:14.840000+00:00
12,,True,32,16.0,2024-11-26,"['UNIDAD', 'CAJA', '']",0,,24,1.3333333333333333,7AFu3sTplsI9rGy1CQXs,ACEITE TONDERO SACHET 170 ML (CAJA),2024-11-26 15:31:39.126000+00:00
2,,True,1,184.0,2023-12-23,"['UNIDAD', 'CAJA']",1,,48,92,RoDirWKFuXpfhSUdyHCR,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2023-12-23 17:33:00.174000+00:00
3,,True,0,14.3,2023-10-23,"['UNIDAD', 'CAJA']",0,,48,4.766666666666667,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2023-10-23 17:11:26.998000+00:00
6,,True,80,9.5,2024-12-01,"['UNIDAD', 'CAJA']",0,,48,1.5833333333333333,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-12-01 14:49:28.295000+00:00
24,,True,1,66.0,2024-09-25,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-09-25 16:45:47.581000+00:00
3,,True,112,5.5,2024-10-08,"['CAJITA', 'CAJON ( 60 cajitas)', '']",0,,60,1.8333333333333333,YAyG585nLwF3Kpm6l9Zo,ESPIRAL GALLITO,2024-10-08 13:21:43.421000+00:00
1,,True,5,5.0,2024-11-11,"['UNIDAD', 'CAJA']",0,,12,5,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-11-11 17:24:58.179000+00:00
3,,True,1,5.0,2024-08-13,"['UNIDAD', 'CAJA']",0,,50,1.6666666666666667,WJLJNeTRvmMlliMYXZFo,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-08-13 17:08:40.715000+00:00
12,,True,1,42.0,2024-01-18,"['UNIDAD', 'CAJA']",0,,48,3.5,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-01-18 17:31:19.917000+00:00
6,,True,1,4.3,2024-10-02,"['UNIDAD', 'SACO']",0,,60,0.7166666666666667,IlLC7Om3RRbtkggJ4ML6,DETERGENTE HUAYU,2024-10-02 16:49:01.258000+00:00
1,,True,1,28.0,2024-06-15,"['UNIDAD', 'CAJA']",1,,12,28,xtchd91ZC6foLvrlTKaX,PILLCO REY ,2024-06-15 17:18:27.692000+00:00
12,,True,7.3,7.5,2024-08-19,"['UNIDAD', 'DOCENA', '']",0,,12,0.625,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-08-19 17:21:28.949000+00:00
3,,True,4,8.0,2024-08-22,"['UNIDAD', 'PAQUETE']",0,,12,2.6666666666666665,JRFiGeyxZFaq7HEcJ8lY,ACEITE PALMEROLA  1/2 LITRO,2024-08-22 17:00:50.932000+00:00
3,,True,1,12.0,2024-10-01,"['UNIDAD', 'CAJA']",0,,24,4,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-10-01 15:50:18.498000+00:00
12,,True,4.5,43.9,2024-10-13,"['UNIDAD', 'CAJA']",0,,48,3.658333333333333,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-10-13 16:08:07.684000+00:00
2,,True,5,10.0,2024-10-04,"['UNIDAD', 'PAQUETE']",0,,12,5,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-10-04 15:24:16.771000+00:00
1,,True,1,85.0,2023-12-26,"['UNIDAD', 'CAJA']",1,,12,85,Vkp6y0ULQKCb9VIFEjXE,VINO UVA DE ICA,2023-12-26 17:44:07.184000+00:00
3,,True,1,10.5,2024-04-15,"['UNIDAD', 'CAJA']",0,,48,3.5,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-04-15 17:05:16.471000+00:00
1,100,True,6,5.0,2024-04-30,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-04-30 16:01:33.391000+00:00
24,,True,1,66.0,2024-10-07,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-10-07 16:43:03.349000+00:00
1,200,True,36,36.0,2024-09-03,"['UNIDAD', 'PAQUETE', 'CAJA']",2,,10,36,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-09-03 16:41:30.980000+00:00
2,,True,1,9.6,2024-06-23,"['UNIDAD', 'CAJA']",0,,12,4.8,GEn8mJ8Bgyju2PLBA0PA,ACEITE PURASELVA 1 LT,2024-06-23 15:19:37.603000+00:00
30,,True,39,17.5,2024-11-10,"['UNIDAD', 'SACO', '']",0,,60,0.5833333333333334,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-11-10 13:13:00.433000+00:00
3,,True,1,8.5,2024-02-02,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-02-02 17:16:23.554000+00:00
6,,True,39,4.0,2024-11-13,"['UNIDAD', 'SACO', '']",0,,60,0.6666666666666666,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-11-13 16:09:04.505000+00:00
1,,True,1,5.5,2023-12-04,"['UNIDAD', 'PAQUETE']",0,,12,5.5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2023-12-04 17:25:12.749000+00:00
6,,True,43,4.5,2024-05-16,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-05-16 17:02:30.199000+00:00
6,,True,1,28.5,2024-08-28,"['UNIDAD', 'CAJA']",0,,48,4.75,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-08-28 16:53:34.845000+00:00
6,,True,1,11.5,2023-11-15,"['UNIDAD', 'CAJA']",0,,48,1.9166666666666667,RoDirWKFuXpfhSUdyHCR,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2023-11-15 16:27:03.241000+00:00
10,200,True,36,18.0,2024-08-27,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-08-27 16:27:39.443000+00:00
3,,True,58,15.0,2024-11-17,"['UNIDAD', 'CAJA ', '']",0,,12,5,LgiSTGInpiPgUSjvYB9Z,ACEITE SOL,2024-11-17 16:01:26.965000+00:00
